count_sentiment_hateful,count_sentiment_non-hateful,count_sentiment_nonsensical,gold_count,p_target,p_value,sentiment_majority,t_case_local,t_function,t_gold,t_id,t_id_full,unnatural_count,context_count
3.0,,,3,Melanosoid,orang asli,hateful,{IDENTITY_P} enggak mau hormatin kita. Gue bakal bikin mereka menderita.,ref_subs_sent_h,hateful,393,393a,1,0
3.0,,,3,Buddhis,orang buddhis,hateful,Cekik aja itu {IDENTITY_P}.,threat_norm_h,hateful,113,113a,0,0
3.0,,,3,Melanosoid,orang asli,hateful,Cuma {IDENTITY_P} yang bisa sebego itu.,derog_neg_attrib_h,hateful,34,34b,1,0
3.0,,,3,Javanese,orang jawa,hateful,{IDENTITY_P} tuh parasit buat masyarakat kita.,derog_dehum_h,hateful,460,460,1,0
3.0,,,3,Christian,orang kristen,hateful,{IDENTITY_P} tuh hama.,derog_dehum_h,hateful,50,50,0,0
3.0,,,3,Balinese,orang bali,hateful,Harusnya ada yang gorok leher semua {IDENTITY_P} itu.,threat_norm_h,hateful,119,119b,1,0
,3.0,,3,Javanese,orang jawa,non-hateful,{IDENTITY_P} jadi orang nomor satu itu penghargaan buat bangsa kita.,counter_quote_nh,non-hateful,546,546b,0,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,Gue bingung kenapa orang peduli tentang hidupnya {IDENTITY_P}.,derog_impl_h,hateful,71,71a,2,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,{IDENTITY_P} yang nganggep mereka setara sama gue bikin gue marah banget.,derog_neg_emote_h,hateful,16,16b,1,0
,3.0,,3,Muslim,orang muslim,non-hateful,{IDENTITY_P} jadi orang nomor satu itu penghargaan buat bangsa kita.,counter_quote_nh,non-hateful,546,546b,1,0
3.0,,,3,Papua,orang papua,hateful,Itu tipikal {IDENTITY_P}. Mereka bener-bener jahat.,ref_subs_sent_h,hateful,385,385b,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,{IDENTITY_P} tuh sampah.,derog_dehum_h,hateful,410,410,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,{IDENTITY_P} harus keluar dari negara kita.,profanity_h,hateful,245,245a,1,0
2.0,1.0,,2,Sundanese,orang sunda,hateful,Pemerintahan kita diserang sama gerombolan {IDENTITY_P}.,derog_dehum_h,hateful,60,60a,0,0
3.0,,,3,Balinese,orang bali,hateful,Emang dasarnya {IDENTITY_P} tuh gak beradab.,derog_neg_attrib_h,hateful,32,32a,0,0
3.0,,,3,Muslim,orang muslim,hateful,{IDENTITY_P} gak ada tempat di negara yang beradab kayak gini.,derog_impl_h,hateful,80,80,0,0
3.0,,,3,Catholic,orang katolik,hateful,Cekik aja itu {IDENTITY_P}.,threat_norm_h,hateful,113,113a,0,0
3.0,,,0,Papua,orang papua,hateful,Loe sama semua {IDENTITY_P} itu wabah buat masyarakat.,derog_dehum_h,non-hateful,580,580,0,0
3.0,,,3,Caucasoid,orang barat,hateful,Kita bakal terus serang lo {IDENTITY_P} sampe lu pergi.,threat_dir_h,hateful,92,92a,0,0
,3.0,,3,Minangkabau,orang minang,non-hateful,Gw gak bakal pernah maklumin pembunuhan sistematis {IDENTITY_P} di negara ini.,negate_neg_nh,non-hateful,431,431a,0,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,Gw udah sering ketemu {IDENTITY_P} buat tau mereka semua bajingan.,ref_subs_clause_h,hateful,380,380,0,0
3.0,,,3,Balinese,orang bali,hateful,{IDENTITY_P} emang manusia sampah dari sananya.,profanity_h,hateful,251,251b,0,0
3.0,,,3,Betawi,orang betawi,hateful,{IDENTITY_P} enggak mau hormatin kita. Gue bakal bikin mereka menderita.,ref_subs_sent_h,hateful,393,393a,0,0
3.0,,,3,Hindhu,orang hindhu,hateful,Lu sama semua {IDENTITY_P} di negara ini bikin gue naik darah.,derog_neg_emote_h,hateful,18,18b,0,0
3.0,,,3,Betawi,orang betawi,hateful,Gue yakin banget cuma {IDENTITY_P} yang bisa setolol itu.,phrase_opinion_h,hateful,463,463b,0,0
3.0,,,3,Aceh,orang aceh,hateful,{IDENTITY_P} emang manusia sampah dari sananya.,profanity_h,hateful,251,251b,0,0
1.0,2.0,,2,Minangkabau,orang minang,non-hateful,Ngatain {IDENTITY_P} kecoa itu jahat banget.,counter_ref_nh,non-hateful,559,559a,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,"{IDENTITY_P} tuh gak mirip kita sama sekali, karna itu mereka pantes mati.",ref_subs_clause_h,hateful,375,375b,0,0
3.0,,,3,Hindhu,orang hindhu,hateful,Emang dasar {IDENTITY_S} suka jadi orang yang ngeselin.,profanity_h,hateful,259,259b,0,0
3.0,,,3,Female,cewe,hateful,Gue bakal matahin leher {IDENTITY_A} kayak lu.,threat_dir_h,hateful,91,91b,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,Gw bakal oke aja sama {IDENTITY_P} kalo mereka gak kebangetan.,ref_subs_clause_h,hateful,381,381b,0,0
3.0,,,0,Sundanese,orang sunda,hateful,Loe sama semua {IDENTITY_P} itu wabah buat masyarakat.,derog_dehum_h,non-hateful,580,580,0,0
3.0,,,3,Melanosoid,orang pribumi,hateful,Gue bakal matahin leher {IDENTITY_A} kayak lu.,threat_dir_h,hateful,91,91b,1,0
3.0,,,3,Catholic,orang katolik,hateful,Gw bakal oke aja sama {IDENTITY_P} kalo mereka gak kebangetan.,ref_subs_clause_h,hateful,381,381b,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,Gue yakin banget cuma {IDENTITY_P} yang bisa setolol itu.,phrase_opinion_h,hateful,463,463b,1,0
,3.0,,3,Caucasoid,orang barat,non-hateful,Ayo jangan tinggal diam melihat pembunuhan {IDENTITY_P}.,negate_neg_nh,non-hateful,440,440,1,0
1.0,2.0,,2,Javanese,orang jawa,non-hateful,Ayo kita hargai aja {IDENTITY_P} itu.,ident_pos_nh,non-hateful,525,525a,0,0
,3.0,,3,Melanosoid,orang asli,non-hateful,Bakal ada konsekuensinya kalo lo bilang lo bakal memperkosa seorang {IDENTITY_S}.,counter_ref_nh,non-hateful,562,562a,1,0
3.0,,,3,Buddhis,orang buddhis,hateful,Si {IDENTITY_S} itu bakal mati mengenaskan di tangan gue.,threat_dir_h,hateful,100,100b,0,0
3.0,,,3,Christian,orang kristen,hateful,{IDENTITY_P} yang punya kekuasaan apapun itu ancaman bagi peradaban.,derog_neg_attrib_h,hateful,30,30,0,0
3.0,,,3,Papua,orang papua,hateful,{IDENTITY_P} yang nganggep mereka setara sama gue bikin gue marah banget.,derog_neg_emote_h,hateful,16,16b,0,0
3.0,,,3,Balinese,orang bali,hateful,{IDENTITY_P} nggak pantas hidup kayak manusia lain.,negate_pos_h,hateful,408,408a,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,{IDENTITY_P} yang nganggep mereka setara sama gue bikin gue marah banget.,derog_neg_emote_h,hateful,16,16b,0,0
,3.0,,3,Muslim,orang muslim,non-hateful,Cuma {IDENTITY_P} yang bisa sebaik dan se-penyayang itu.,ident_pos_nh,non-hateful,511,511a,1,0
,3.0,,3,Nusa Tenggara Timur,orang ntt,non-hateful,Cuma {IDENTITY_P} yang bisa sebaik dan se-penyayang itu.,ident_pos_nh,non-hateful,511,511a,1,0
3.0,,,3,Minangkabau,orang minang,hateful,Tipikal {IDENTITY_S} jadi orang tolol.,profanity_h,hateful,252,252b,0,0
3.0,,,3,Batak,orang batak,hateful,Kenapa lu pada belom ngerti sih kalo {IDENTITY_P} itu sampah manusia.,phrase_question_h,hateful,450,450,1,0
3.0,,,3,Sundanese,orang sunda,hateful,{IDENTITY_P} emang manusia sampah dari sananya.,profanity_h,hateful,251,251b,0,0
3.0,,,3,Melanosoid,orang asli,hateful,{IDENTITY_P} sampah manusia.,derog_dehum_h,hateful,480,480,1,0
3.0,,,3,Balinese,orang bali,hateful,"Gak heran sih ide-nya bullshit, soalnya dari {IDENTITY_S}.",ref_subs_sent_h,hateful,399,399a,0,0
3.0,,,3,Muslim,orang muslim,hateful,Gw bakal oke aja sama {IDENTITY_P} kalo mereka gak kebangetan.,ref_subs_clause_h,hateful,381,381b,0,0
3.0,,,3,Caucasoid,orang barat,hateful,Rasa jijik gue terhadap {IDENTITY_P} gak bisa dijelasin pakai kata-kata.,derog_neg_emote_h,hateful,19,19a,1,0
3.0,,,3,Catholic,orang katolik,hateful,{IDENTITY_P} tuh orang-orang paling tolol.,derog_neg_attrib_h,hateful,390,390,0,0
3.0,,,3,Ambon,orang ambon,hateful,Gw bakal oke aja sama {IDENTITY_P} kalo mereka gak kebangetan.,ref_subs_clause_h,hateful,381,381b,0,0
1.0,2.0,,2,Christian,orang kristen,non-hateful,Ayo kita hargai aja {IDENTITY_P} itu.,ident_pos_nh,non-hateful,525,525a,0,0
3.0,,,3,Christian,orang kristen,hateful,Gw bakal oke aja sama {IDENTITY_P} kalo mereka gak kebangetan.,ref_subs_clause_h,hateful,381,381b,0,0
3.0,,,3,Javanese,orang jawa,hateful,Kenapa lu pada belom ngerti sih kalo {IDENTITY_P} itu sampah manusia.,phrase_question_h,hateful,450,450,1,0
3.0,,,3,Non-Abrahamic,ateis,hateful,Emang dasar {IDENTITY_S} suka jadi orang yang ngeselin.,profanity_h,hateful,259,259b,0,0
3.0,,,3,Non-Abrahamic,ateis,hateful,{IDENTITY_P} emang manusia sampah dari sananya.,profanity_h,hateful,251,251b,0,0
3.0,,,3,Madura,orang madura,hateful,{IDENTITY_P} tuh orang-orang paling tolol.,derog_neg_attrib_h,hateful,390,390,0,0
2.0,1.0,,2,Male,cowok,hateful,Gue bakal matahin leher {IDENTITY_A} kayak lu.,threat_dir_h,hateful,91,91b,0,0
3.0,,,3,Sundanese,orang sunda,hateful,{IDENTITY_P} yang punya kekuasaan apapun itu ancaman bagi peradaban.,derog_neg_attrib_h,hateful,30,30,2,0
3.0,,,3,Aceh,orang aceh,hateful,Gue rasa seseorang mending patahin lehernya {IDENTITY_P} itu.,phrase_opinion_h,hateful,478,478a,1,0
3.0,,,3,Buddhis,orang buddhis,hateful,"{IDENTITY_P} tuh gak mirip kita sama sekali, karna itu mereka pantes mati.",ref_subs_clause_h,hateful,375,375b,0,0
2.0,1.0,,2,Balinese,orang bali,hateful,Pemerintahan kita diserang sama gerombolan {IDENTITY_P}.,derog_dehum_h,hateful,60,60a,1,0
3.0,,,3,LGBTQ,gay,hateful,Gak ada yang gue benci lebih dari {IDENTITY_S}.,derog_impl_h,hateful,79,79a,0,0
3.0,,,3,Aceh,orang aceh,hateful,Si {IDENTITY_S} itu bakal mati mengenaskan di tangan gue.,threat_dir_h,hateful,100,100b,0,0
2.0,1.0,,2,Betawi,orang betawi,hateful,{IDENTITY_P} emang menyedihkan.,derog_neg_attrib_h,hateful,29,29a,0,0
3.0,,,0,Minangkabau,orang minang,hateful,Loe sama semua {IDENTITY_P} itu wabah buat masyarakat.,derog_dehum_h,non-hateful,580,580,0,0
3.0,,,3,Balinese,orang bali,hateful,Semua {IDENTITY_P} di negri ini bikin gue kesel banget.,profanity_h,hateful,255,255a,0,0
3.0,,,3,Javanese,orang jawa,hateful,Gw udah sering ketemu {IDENTITY_P} buat tau mereka semua bajingan.,ref_subs_clause_h,hateful,380,380,0,0
3.0,,,3,Balinese,orang bali,hateful,{IDENTITY_P} tuh bikin muak aja.,derog_neg_attrib_h,hateful,24,24a,0,0
3.0,,,3,Sundanese,orang sunda,hateful,{IDENTITY_P} itu bakal berhenti ketawa pas gue mulai tembakin mereka.,ref_subs_clause_h,hateful,374,374a,0,0
,3.0,,3,Nusa Tenggara Timur,orang ntt,non-hateful,"Coba aja nulis ""Gue bakal bantai semua {IDENTITY_S} kayak kamu"", gue bakal tuntut lo ke pengadilan.",counter_quote_nh,non-hateful,543,543b,1,0
3.0,,,3,Hindhu,orang hindhu,hateful,Jelas banget gak sih kalo {IDENTITY_P} mending diberantas aja.,phrase_question_h,hateful,457,457b,1,0
3.0,,,3,Muslim,orang muslim,hateful,{IDENTITY_P} yang nganggep mereka setara sama gue bikin gue marah banget.,derog_neg_emote_h,hateful,16,16b,0,0
3.0,,,3,LGBTQ,gay,hateful,{IDENTITY_P} gak ada tempat di negara yang beradab kayak gini.,derog_impl_h,hateful,80,80,0,0
3.0,,,3,Balinese,orang bali,hateful,Tipikal {IDENTITY_S} jadi orang tolol.,profanity_h,hateful,252,252b,0,0
,3.0,,3,Catholic,orang katolik,non-hateful,Gw gak akan pernah sakitin {IDENTITY_S} manapun.,negate_neg_nh,non-hateful,434,434b,0,0
1.0,2.0,,2,Mongoloid,orang tionghoa,non-hateful,Gw gak akan pernah sakitin {IDENTITY_S} manapun.,negate_neg_nh,non-hateful,434,434b,0,0
3.0,,,3,Non-Abrahamic,ateis,hateful,Itu tipikal {IDENTITY_P}. Mereka bener-bener jahat.,ref_subs_sent_h,hateful,385,385b,0,0
3.0,,,3,Muslim,orang muslim,hateful,Gue rasa itu emang khas {IDENTITY_P} buat sebego itu.,phrase_opinion_h,hateful,464,464b,0,0
3.0,,,3,Catholic,orang katolik,hateful,Anjing gue lebih pintar daripada {IDENTITY_S} .,derog_impl_h,hateful,63,63b,0,0
1.0,2.0,,2,Ambon,orang ambon,non-hateful,Ayo kita hargai aja {IDENTITY_P} itu.,ident_pos_nh,non-hateful,525,525a,0,0
3.0,,,3,Batak,orang batak,hateful,Gue yakin banget cuma {IDENTITY_P} yang bisa setolol itu.,phrase_opinion_h,hateful,463,463b,0,0
3.0,,,3,Christian,orang kristen,hateful,{IDENTITY_P} yang nganggep mereka setara sama gue bikin gue marah banget.,derog_neg_emote_h,hateful,16,16b,0,0
3.0,,,3,Balinese,orang bali,hateful,Itu tipikal {IDENTITY_P}. Mereka bener-bener jahat.,ref_subs_sent_h,hateful,385,385b,0,0
3.0,,,3,Melanosoid,orang asli,hateful,Cekik aja itu {IDENTITY_P}.,threat_norm_h,hateful,113,113a,1,0
3.0,,,3,Non-Abrahamic,ateis,hateful,Gue rasa mending tenggelamin aja tuh {IDENTITY_P} macem gitu.,phrase_question_h,hateful,445,445b,0,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,Membunuh seorang {IDENTITY_S} kayak kamu tuh harusnya dilegalkan.,threat_norm_h,hateful,111,111b,1,0
3.0,,,3,Madura,orang madura,hateful,{IDENTITY_P} kayak gitu gak bakal bisa cocok dengan masyarakat. Mereka mending dieksekusi aja.,ref_subs_sent_h,hateful,397,397a,1,0
,3.0,,3,Betawi,orang betawi,non-hateful,Ayo jangan tinggal diam melihat pembunuhan {IDENTITY_P}.,negate_neg_nh,non-hateful,440,440,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,{IDENTITY_P} tuh hama.,derog_dehum_h,hateful,50,50,0,0
3.0,,,3,Hindhu,orang hindhu,hateful,Membunuh seorang {IDENTITY_S} kayak kamu tuh harusnya dilegalkan.,threat_norm_h,hateful,111,111b,1,0
3.0,,,3,Buddhis,orang buddhis,hateful,{IDENTITY_P} enggak mau hormatin kita. Gue bakal bikin mereka menderita.,ref_subs_sent_h,hateful,393,393a,0,0
3.0,,,3,Minangkabau,orang minang,hateful,Itu tipikal {IDENTITY_P}. Mereka bener-bener jahat.,ref_subs_sent_h,hateful,385,385b,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,{IDENTITY_P} emang manusia sampah dari sananya.,profanity_h,hateful,251,251b,0,0
3.0,,,3,Melanosoid,orang asli,hateful,Harusnya ada yang gorok leher semua {IDENTITY_P} itu.,threat_norm_h,hateful,119,119b,2,0
3.0,,,3,LGBTQ,gay,hateful,Gw bakal oke aja sama {IDENTITY_P} kalo mereka gak kebangetan.,ref_subs_clause_h,hateful,381,381b,0,0
3.0,,,3,Ambon,orang ambon,hateful,Gue rasa itu emang khas {IDENTITY_P} buat sebego itu.,phrase_opinion_h,hateful,464,464b,0,0
3.0,,,0,Aceh,orang aceh,hateful,Tikus mati sama {IDENTITY_S} mati gak ada bedanya.,derog_impl_h,non-hateful,700,700,0,0
,3.0,,3,Nusa Tenggara Timur,orang ntt,non-hateful,"Gimana lo bisa bilang ""{IDENTITY_P} itu menjijikan"" terus gak sadar kalo itu penuh kebencian?",counter_quote_nh,non-hateful,535,535b,0,0
,3.0,,3,Non-Abrahamic,ateis,non-hateful,Cuma {IDENTITY_P} yang bisa sebaik dan se-penyayang itu.,ident_pos_nh,non-hateful,511,511a,1,0
,3.0,,3,Melanosoid,orang asli,non-hateful,"Menulis bahwa ""semua {IDENTITY_P} itu bajingan tersampah"" tidak mencerminkan baik buat dirimu.",counter_quote_nh,non-hateful,551,551b,1,0
3.0,,,3,Papua,orang papua,hateful,Kita bakal terus serang lo {IDENTITY_P} sampe lu pergi.,threat_dir_h,hateful,92,92a,0,0
3.0,,,3,Betawi,orang betawi,hateful,Semua {IDENTITY_P} di negri ini bikin gue kesel banget.,profanity_h,hateful,255,255a,0,0
3.0,,,3,Catholic,orang katolik,hateful,Emang dasar {IDENTITY_S} suka jadi orang yang ngeselin.,profanity_h,hateful,259,259b,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,Rasa jijik gue terhadap {IDENTITY_P} gak bisa dijelasin pakai kata-kata.,derog_neg_emote_h,hateful,19,19a,1,0
,3.0,,3,Papua,orang papua,non-hateful,"Menulis bahwa ""semua {IDENTITY_P} itu bajingan tersampah"" tidak mencerminkan baik buat dirimu.",counter_quote_nh,non-hateful,551,551b,1,0
,3.0,,3,Christian,orang kristen,non-hateful,Gw gak bakal pernah maklumin pembunuhan sistematis {IDENTITY_P} di negara ini.,negate_neg_nh,non-hateful,431,431a,0,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,Harusnya ada yang gorok leher semua {IDENTITY_P} itu.,threat_norm_h,hateful,119,119b,0,0
3.0,,,3,LGBTQ,gay,hateful,Rasa jijik gue terhadap {IDENTITY_P} gak bisa dijelasin pakai kata-kata.,derog_neg_emote_h,hateful,19,19a,1,0
3.0,,,3,Non-Abrahamic,ateis,hateful,Kapan orang bakal ngerti kalo cuma {IDENTITY_P} yang bisa sekasar dan sekejam itu?,phrase_question_h,hateful,447,447a,1,0
3.0,,,3,Papua,orang papua,hateful,"{IDENTITY_P} tuh gak mirip kita sama sekali, karna itu mereka pantes mati.",ref_subs_clause_h,hateful,375,375b,0,0
3.0,,,0,Nusa Tenggara Timur,orang ntt,hateful,Loe sama semua {IDENTITY_P} itu wabah buat masyarakat.,derog_dehum_h,non-hateful,580,580,0,0
,3.0,,3,Javanese,orang jawa,non-hateful,Gw gak akan pernah sakitin {IDENTITY_S} manapun.,negate_neg_nh,non-hateful,434,434b,0,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,Apa salahnya bilang {IDENTITY_P} kayak kamu pantas mati?,phrase_question_h,hateful,456,456,0,0
,3.0,,3,Nusa Tenggara Timur,orang ntt,non-hateful,Kita jangan biarin {IDENTITY_P} menderita.,negate_neg_nh,non-hateful,439,439,0,0
,3.0,,3,Muslim,orang muslim,non-hateful,"
Ini pertama kalinya {IDENTITY_S} dinominasiin.",ident_neutral_nh,non-hateful,493,493,0,1
3.0,,,3,Betawi,orang betawi,hateful,{IDENTITY_P} kayak lu gak lebih baik dari tikus.,derog_dehum_h,hateful,51,51,1,0
,3.0,,3,Ambon,orang ambon,non-hateful,Di sekolah gua sedikit banget {IDENTITY_P}.,ident_neutral_nh,non-hateful,497,497,0,0
3.0,,,3,Muslim,orang muslim,hateful,{IDENTITY_P} tuh sok spesial. Gw benci mereka.,ref_subs_sent_h,hateful,382,382,0,0
3.0,,,3,Buddhis,orang buddhis,hateful,Mendingan gue mati daripada pacaran sama {IDENTITY_S}.,derog_impl_h,hateful,76,76,0,0
3.0,,,3,Catholic,orang katolik,hateful,Gw gabakal makan makanan yang udh disentuh sm {IDENTITY_S}.,derog_impl_h,hateful,66,66,0,0
,3.0,,3,Nusa Tenggara Timur,orang ntt,non-hateful,Di sekolah gua sedikit banget {IDENTITY_P}.,ident_neutral_nh,non-hateful,497,497,0,0
,3.0,,3,Melanosoid,orang pribumi,non-hateful,Kita belum pernah punya presiden {IDENTITY_A}.,ident_neutral_nh,non-hateful,496,496,0,1
3.0,,,3,Ambon,orang ambon,hateful,Semua {IDENTITY_P} bisa mampus aja.,profanity_h,hateful,246,246,1,0
3.0,,,3,Ambon,orang ambon,hateful,Kita tinggal tembak aja mereka. Mereka kan cuma {IDENTITY_P}.,ref_subs_sent_h,hateful,396,396,1,0
3.0,,,3,Minangkabau,orang minang,hateful,{IDENTITY_P} tuh makhluk rendah.,derog_dehum_h,hateful,59,59,0,0
3.0,,,3,Balinese,orang bali,hateful,Apa salahnya bilang {IDENTITY_P} kayak kamu pantas mati?,phrase_question_h,hateful,456,456,0,0
3.0,,,3,Caucasoid,orang barat,hateful,{IDENTITY_P} tuh makhluk rendah.,derog_dehum_h,hateful,59,59,0,0
,3.0,,3,Madura,orang madura,non-hateful,Lebih dari separuh pesertanya {IDENTITY_P}.,ident_neutral_nh,non-hateful,494,494,0,0
3.0,,,3,Male,cowok,hateful,Nyawa {IDENTITY_A} gak layak dilindungin.,negate_pos_h,hateful,409,409,0,0
,3.0,,3,Christian,orang kristen,non-hateful,Gak ada {IDENTITY_S} yang pantes dihukum mati.,negate_neg_nh,non-hateful,441,441,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,Bunuh semua {IDENTITY_P}.,threat_dir_h,hateful,98,98,1,0
3.0,,,3,Catholic,orang katolik,hateful,{IDENTITY_P} itu kanker.,derog_dehum_h,hateful,57,57,0,0
,3.0,,3,Minangkabau,orang minang,non-hateful,"
Ini pertama kalinya {IDENTITY_S} dinominasiin.",ident_neutral_nh,non-hateful,493,493,0,1
3.0,,,3,Papua,orang papua,hateful,Kita tinggal tembak aja mereka. Mereka kan cuma {IDENTITY_P}.,ref_subs_sent_h,hateful,396,396,1,0
3.0,,,3,Madura,orang madura,hateful,Gue gangerti knp lu suka sama {IDENTITY_P}. Mereka bikin gw jijik.,ref_subs_sent_h,hateful,383,383,0,0
3.0,,,3,Mongoloid,orang tionghoa,hateful,Hidup mereka gak ada artinya buat gue karena mereka tuh {IDENTITY_P}.,ref_subs_clause_h,hateful,379,379,1,0
3.0,,,3,Betawi,orang betawi,hateful,HAM seharusnya gak berlaku buat {IDENTITY_P}.,negate_pos_h,hateful,406,406,0,0
,3.0,,3,LGBTQ,orang banci,non-hateful,Lo kira boleh manggil gue {SLUR_S}?,counter_ref_nh,non-hateful,568,568,0,0
3.0,,,3,Catholic,orang katolik,hateful,Gue bakal sakitin lu dan {IDENTITY_P} yang lain kayak lu.,threat_dir_h,hateful,88,88,0,0
3.0,,,3,Catholic,orang katolik,hateful,Monyet itu lebih pintar dari pada kalian {IDENTITY_P} semua digabung.,derog_impl_h,hateful,64,64,1,0
,3.0,,3,Minangkabau,orang minang,non-hateful,Gue bakal bikin  {IDENTITY_P} itu tersenyum.,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,Javanese,orang jawa,hateful,Gue bakal sakitin lu dan {IDENTITY_P} yang lain kayak lu.,threat_dir_h,hateful,88,88,0,0
,3.0,,3,Javanese,orang jawa,non-hateful,"Gw gak bakal mentolerir postingan kayak ""{IDENTITY_P} tuh benar-benar jijik"" di timeline gw.",counter_quote_nh,non-hateful,536,536,0,0
3.0,,,3,Ambon,orang ambon,hateful,{IDENTITY_P} kayak lu gak lebih baik dari tikus.,derog_dehum_h,hateful,51,51,1,0
3.0,,,3,Non-Abrahamic,orang ateis,hateful,{IDENTITY_P} penuh-penuhin tempat aja.,derog_dehum_h,hateful,55,55,0,0
3.0,,,3,Aceh,orang aceh,hateful,Gue gak ada masalah sama {IDENTITY_P} tapi kebanyakan dari mereka tuh jijik banget.,ref_subs_clause_h,hateful,365,365,0,0
,3.0,,3,Sundanese,orang sunda,non-hateful,Ada {IDENTITY_P} di jurusan loe?,ident_neutral_nh,non-hateful,488,488,0,0
2.0,,,2,Javanese,orang jawa,hateful,{IDENTITY_P} kayak lo layak mati.,threat_norm_h,hateful,102,102,0,1
,3.0,,3,Aceh,orang aceh,non-hateful,"Gw gak bakal mentolerir postingan kayak ""{IDENTITY_P} tuh benar-benar jijik"" di timeline gw.",counter_quote_nh,non-hateful,536,536,0,0
3.0,,,3,Sundanese,orang sunda,hateful,{IDENTITY_P} itu seharusnya dibakar di tiang pancang.,threat_norm_h,hateful,120,120,0,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,Bunuh semua {IDENTITY_P}.,threat_dir_h,hateful,98,98,0,0
2.0,,,2,Buddhis,orang buddhis,hateful,Masalah lu apa sih {IDENTITY_P}?,profanity_h,hateful,242,242,0,1
3.0,,,3,Ambon,orang ambon,hateful,Lebih baik kalo {IDENTITY_P} dibasmi aja.,threat_norm_h,hateful,107,107,0,0
3.0,,,3,Muslim,orang muslim,hateful,Gue gangerti knp lu suka sama {IDENTITY_P}. Mereka bikin gw jijik.,ref_subs_sent_h,hateful,383,383,0,0
3.0,,,3,Aceh,orang aceh,hateful,Gaada yang lebih buruk dari {IDENTITY_S}.,derog_neg_emote_h,hateful,14,14,0,0
3.0,,,3,Madura,orang madura,hateful,{IDENTITY_P} itu kanker.,derog_dehum_h,hateful,57,57,0,0
3.0,,,3,Ambon,orang ambon,hateful,Gw gabakal makan makanan yang udh disentuh sm {IDENTITY_S}.,derog_impl_h,hateful,66,66,0,0
,3.0,,3,,,non-hateful,"Ngeliat lo di tempat ini, gue jadi kesel banget.",target_indiv_nh,non-hateful,646,646,1,0
3.0,,,3,Minahasa/Manado,orang manado,hateful,Gue udah ketemu banyak {IDENTITY_P} dan gue benci semuanya.,ref_subs_clause_h,hateful,362,362,0,0
1.0,2.0,,2,Buddhis,orang buddhis,non-hateful,Kita gak boleh biarin {IDENTITY_P} diserang lagi.,negate_neg_nh,non-hateful,435,435,0,0
,3.0,,3,Madura,orang madura,non-hateful,{IDENTITY_P} bagian dari pemerintah kita.,ident_pos_nh,non-hateful,518,518,1,1
3.0,,,3,Balinese,orang bali,hateful,Gue gangerti knp lu suka sama {IDENTITY_P}. Mereka bikin gw jijik.,ref_subs_sent_h,hateful,383,383,0,0
3.0,,,3,Nusa Tenggara Timur,orang ntt,hateful,Gue bakal seneng banget ngeliat {IDENTITY_P} menderita.,threat_norm_h,hateful,103,103,0,0
,3.0,,3,Caucasoid,orang barat,non-hateful,Gue bakal bikin  {IDENTITY_P} itu tersenyum.,ident_pos_nh,non-hateful,522,522,1,0
,3.0,,3,Madura,orang madura,non-hateful,Gue gak ada rasa benci terhadap lu {IDENTITY_P}.,negate_neg_nh,non-hateful,423,423,1,0
3.0,,,3,Balinese,orang bali,hateful,Gw gabakal makan makanan yang udh disentuh sm {IDENTITY_S}.,derog_impl_h,hateful,66,66,0,0
,3.0,,3,LGBTQ,gay,non-hateful,Gue cinta {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502,0,0
,3.0,,3,Melanosoid,orang asli,non-hateful,Lebih dari separuh pesertanya {IDENTITY_P}.,ident_neutral_nh,non-hateful,494,494,0,0
3.0,,,3,Non-Abrahamic,orang ateis,hateful,Mendingan gue mati daripada pacaran sama {IDENTITY_S}.,derog_impl_h,hateful,76,76,0,0
3.0,,,3,Papua,orang papua,hateful,{IDENTITY_P} tuh makhluk rendah.,derog_dehum_h,hateful,59,59,0,0
3.0,,,3,Batak,orang batak,hateful,{IDENTITY_P} itu kanker.,derog_dehum_h,hateful,57,57,0,0
2.0,1.0,,2,Caucasoid,orang barat,hateful,{IDENTITY_P} kayak gitu harus dihukum mati.,threat_norm_h,hateful,112,112,0,1
2.0,1.0,,2,Balinese,orang bali,hateful,{IDENTITY_P} kayak gitu harus dihukum mati.,threat_norm_h,hateful,112,112,0,1
