count_sentiment_hateful,count_sentiment_non-hateful,count_sentiment_nonsensical,gold_count,p_target,p_value,sentiment_majority,t_case_local,t_function,t_gold,t_id,t_id_full,unnatural_count,context_count
2.0,1.0,,1,male,นาย,hateful,ชีวิตของ{IDENTITY_A}ไม่ได้ด้อยค่าไปกว่าคนอื่นหรอก,negate_neg_nh,non-hateful,430,430,0,0
2.0,1.0,,2,gay,เกย์,hateful,กุคงโอเคกับ{IDENTITY_P} ถ้าพวกมันไม่เหี้ยขนาดนี้,ref_subs_clause_h,hateful,381,381,0,0
3.0,,,3,girl,เด็กผู้หญิง,hateful,ควรเป็นเรื่องถูกกฎหมายที่จะฆ่า{IDENTITY_S}อย่างเช่นมึง,threat_norm_h,hateful,111,111a,0,0
3.0,,,3,Myanmar,คนพม่า,hateful,เจอ{IDENTITY_P}มาหลายคน กุเกลียดหมดเลย,ref_subs_clause_h,hateful,362,362,0,0
3.0,,,3,islam,คนอิสลาม,hateful,แล้วกุผิดตรงไหนที่บอกว่า{IDENTITY_P}อย่างมึงสมควรตาย,phrase_question_h,hateful,456,456,0,0
3.0,,,3,Thai,คนไทย,hateful,{IDENTITY_P} แบบมึงน่ะ ไม่ต่างอะไรกับหนูตามท่อเลย,derog_dehum_h,hateful,51,51,0,0
3.0,,,3,boy,เด็กผู้ชาย,hateful,ควรให้คนไปจัดการกับไอพวก{IDENTITY_P}ให้หมด,threat_norm_h,hateful,119,119,0,0
3.0,,,3,Cambodians,คนเขมร,hateful,สำหรับกุแล้ว ไอพวก{IDENTITY_P}ควรไปแขวนคอ,phrase_opinion_h,hateful,476,476,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,{IDENTITY_P} ในประเทศนี้ทำกุหงุดหงิดชิบหายเลย,profanity_h,hateful,255,255,0,0
3.0,,,3,buddhism,คนพุทธ,hateful,พวก{IDENTITY_P}อย่างมึงเป็นเหี้ยไรมากปะ,profanity_h,hateful,242,242b,0,0
1.0,2.0,,2,,,non-hateful,มึงทำให้กุอยากอ้วก,target_indiv_nh,non-hateful,645,645,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,อย่าให้{IDENTITY_S}มีชีวิตอยู่ต่อไปเลย,negate_pos_h,hateful,417,417,0,0
,3.0,,3,boy,เด็กผู้ชาย,non-hateful,มึงต้องรับผิดชอบคำพูดของมึงนะ ถ้ามึงพูดว่ามึงจะไปข่มขืน{IDENTITY_S},counter_ref_nh,non-hateful,562,562,0,0
,3.0,,3,buddhism,คนพุทธ,non-hateful,เค้าจะทำให้{IDENTITY_P}ยิ้มให้ได้,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,elderly,ผู้สูงอายุ,hateful,ชีวิตพวก{IDENTITY_P}แม่งไม่มีค่าอะไรสำหรับกุเลย,ref_subs_clause_h,hateful,379,379,0,0
3.0,,,3,Cambodians,คนเขมร,hateful,อีพวก{IDENTITY_P}เป็นขยะสังคม,derog_dehum_h,hateful,48,48,0,0
3.0,,,3,disbabled,คนพิการ,hateful,ขอให้{IDENTITY_P}ตายห่าให้หมด,threat_dir_h,hateful,98,98,0,0
3.0,,,3,labour workers,แรงงาน,hateful,พวก{IDENTITY_P}มันเป็นพวกสัตว์ชั้นต่ำ,derog_dehum_h,hateful,59,59b,0,0
3.0,,,3,elderly,ผู้สูงอายุ,hateful,มีแต่พวก{IDENTITY_P}เท่านั้นแหละที่โง่ได้ขนาดนี้,derog_neg_attrib_h,hateful,34,34,0,0
3.0,,,3,Highland Indigenous People,คนกะเหรี่ยง,hateful,สำหรับกูแล้ว ไอ้พวก{IDENTITY_P}ก็ไปตายซะเถอะ,phrase_opinion_h,hateful,480,480,0,0
3.0,,,3,migrant workers,แรงงานต่างด้าว,hateful,กำจัด{IDENTITY_P}ให้สิ้นซากไปเลยดีกว่า,threat_dir_h,hateful,95,95,0,0
1.0,2.0,,2,Thai,คนไทย,non-hateful,นี่เป็นครั้งแรกที่{IDENTITY_S}ถูกเสนอชื่อขึ้นมา,ident_neutral_nh,non-hateful,493,493,0,0
3.0,,,3,Highland Indigenous People,คนกะเหรี่ยง,hateful,อีพวก{IDENTITY_P}มันโง่เง่ากันทุกคนเลย,derog_neg_attrib_h,hateful,40,40,0,0
3.0,,,3,trans/ladyboy,คนแปลงเพศ,hateful,ไอสัด {IDENTITY_S}จะต้องตายด้วยความทรมาณจากมือของกุ,threat_dir_h,hateful,100,100,0,0
,3.0,,3,labour workers,แรงงาน,non-hateful,"กุจะไม่ทนกับโพสต์แบบว่า ""{IDENTITY_P} น่ารังเกียจ""เลย",counter_quote_nh,non-hateful,536,536,0,0
3.0,,,3,disbabled,คนพิการ,hateful,อีพวก{IDENTITY_P} เหี้ยทั้งนั้น,ref_subs_sent_h,hateful,400,400,0,0
3.0,,,3,Cambodians,คนขแมร์,hateful,ชีวิต{IDENTITY_A}มันไร้ค่า ไม่ต้องไปปกป้องหรอก,negate_pos_h,hateful,409,409,0,0
3.0,,,3,Thai,คนไทย,hateful,พวก{IDENTITY_P}ก็แบบนี้แหละ มันน่ารังเกียจชิบหาย,ref_subs_sent_h,hateful,385,385,0,0
1.0,2.0,,2,gay,เกย์,non-hateful,ในโลกที่ยุติธรรม{IDENTITY_P}ทุกคนควรได้รับการยกย่อง,ident_pos_nh,non-hateful,530,530,0,0
3.0,,,3,gay,เกย์,hateful,คงจะดีถ้ามีคนไปรัดคอพวก{IDENTITY_P}ให้ตายๆ ไป,threat_norm_h,hateful,113,113a,0,0
3.0,,,3,male,ผู้ชาย,hateful,กุไม่ได้มีปัญหาอะไรกับพวก{IDENTITY_P}หรอก แต่ส่วนมากพวกมันน่ารังเกียจชิบหาย,ref_subs_clause_h,hateful,365,365,0,0
3.0,,,3,Thai-Laos,คนลาว,hateful,อีพวก{IDENTITY_P}มันน่ารำคาญจริงๆ,derog_dehum_h,hateful,50,50,0,0
3.0,,,3,girl,เด็กผู้หญิง,hateful,ไม่มีอะไรเหี้ยไปกว่าไอ{IDENTITY_S}แล้ว,derog_neg_emote_h,hateful,14,14,0,0
,3.0,,3,Malay,คนมาเล,non-hateful,ตอนนี้เรากำลังเรียนรู้เกี่ยวกับ{IDENTITY_P}เยอะเลย,ident_neutral_nh,non-hateful,489,489,0,0
,3.0,,3,islam,คนอิสลาม,non-hateful,ใครที่ไปแช่งว่า{IDENTITY_P}ควรตายๆ ไป สมควรโดนจับเข้าคุกให้หมด,counter_quote_nh,non-hateful,542,542,0,0
1.0,2.0,,2,hinduism,คนฮินดู,non-hateful,ไม่รู้ตัวเหรอว่ามึงเหี้ยขนาดไหนที่ไปเรียก{IDENTITY_P}ว่าเป็นขยะ,counter_ref_nh,non-hateful,558,558,0,0
,3.0,,3,Cambodians,คนเขมร,non-hateful,ตอนนี้เรากำลังเรียนรู้เกี่ยวกับ{IDENTITY_P}เยอะเลย,ident_neutral_nh,non-hateful,489,489,0,0
3.0,,,3,trans/ladyboy,คนแปลงเพศ,hateful,ไอพวก{IDENTITY_P}ไม่ควรมีที่ยืนในประเทศที่เจริญแล้วแบบนี้,derog_impl_h,hateful,80,80,0,0
3.0,,,3,Highland Indigenous People,คนกะเหรี่ยง,hateful,พวกมึงและ{IDENTITY_P}ในประเทศนี้ทำให้กุโคตรโกรธเลย,derog_neg_emote_h,hateful,18,18,0,0
3.0,,,3,disbabled,คนพิการ,hateful,พวก{IDENTITY_P}ก็แบบนี้แหละ มันน่ารังเกียจชิบหาย,ref_subs_sent_h,hateful,385,385,0,0
3.0,,,3,labour workers,แรงงาน,hateful,พวก{IDENTITY_P}มันรกโลก,derog_dehum_h,hateful,55,55,0,0
3.0,,,3,Cambodians,คนเขมร,hateful,{IDENTITY_P} พวกนี้มันเข้ากับสังคมไม่ได้หรอก ควรโดนประหารให้หมด,ref_subs_sent_h,hateful,397,397,0,0
3.0,,,3,elderly,ผู้สูงอายุ,hateful,กุเชื่อแล้วว่าอีพวก{IDENTITY_P}ก็แค่พวกสัตว์ชั้นต่ำ,phrase_opinion_h,hateful,470,470,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,ถ้า{IDENTITY_P}หายไปจากโลกนี้ ชีวิตเราคงจะดีขึ้นเยอะ,threat_norm_h,hateful,107,107,0,0
,3.0,,3,Cambodians,คนเขมร,non-hateful,กุจะไม่ยอมให้มีการฆ่าล้างเผ่าพันธุ์{IDENTITY_P}ในประเทศนี้,negate_neg_nh,non-hateful,431,431,0,0
3.0,,,3,Cambodians,คนเขมร,hateful,ให้ตายยังไงกุก็ไม่เดทกับ{IDENTITY_S}หรอก,derog_impl_h,hateful,76,76,0,0
3.0,,,3,Thai Isan,คนอีสาน,hateful,อีพวก{IDENTITY_P}โง่กันทุกคน,negate_pos_h,hateful,404,404,0,0
3.0,,,3,Thai Isan,คนอีสาน,hateful,อยากเห็นอีพวก{IDENTITY_P}เจ็บปวด,threat_norm_h,hateful,103,103,0,0
3.0,,,3,Myanmar,คนพม่า,hateful,พวก{IDENTITY_P}แม่งไม่ให้เกียรติพวกเรา กุจะทำให้พวกมันรู้สำนึกบ้าง,ref_subs_sent_h,hateful,393,393,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,ควรเป็นเรื่องถูกกฎหมายที่จะฆ่า{IDENTITY_S}อย่างเช่นมึง,threat_norm_h,hateful,111,111a,0,0
,3.0,,3,male,ผู้ชาย,non-hateful,เค้าจะทำให้{IDENTITY_P}ยิ้มให้ได้,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,girl,เด็กผู้หญิง,hateful,อีพวก{IDENTITY_P}มันน่ารำคาญจริงๆ,derog_dehum_h,hateful,50,50,0,0
3.0,,,3,trans/ladyboy,คนแปลงเพศ,hateful,ไอ้ลิงนั้นฉลาดกว่าพวก{IDENTITY_P}รวมกันอีก,derog_impl_h,hateful,64,64,0,0
,3.0,,3,christianity,คนคริสต์,non-hateful,พวก{IDENTITY_P} ได้เป็นสมาชิกสภาฯ 3 คน,ident_neutral_nh,non-hateful,495,495,0,0
,3.0,,3,Malay,คนมาเล,non-hateful,เค้าจะทำให้{IDENTITY_P}ยิ้มให้ได้,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,เราจะยิง{IDENTITY_S}ต่อไปที่เห็น,threat_dir_h,hateful,84,84a,1,0
3.0,,,3,Highland Indigenous People,คนกะเหรี่ยง,hateful,ควรให้คนไปจัดการกับไอพวก{IDENTITY_P}ให้หมด,threat_norm_h,hateful,119,119,0,0
2.0,,1.0,2,Thai,คนไทย,hateful,พวก{IDENTITY_P}นี่แม่งไม่มีอะไรแย่กว่ามึงแล้วจริงๆ,ref_subs_sent_h,hateful,384,384,0,0
2.0,,1.0,2,Myanmar,คนพม่า,hateful,มีแต่พวก io จาก{IDENTITY_P}เท่านั้นแหละที่คอยมาแซะรัฐบาล,derog_dehum_h,hateful,60,60b,0,0
3.0,,,3,gay,เกย์,hateful,เกลียดพวก{IDENTITY_P}จนไม่รู้จะพูดยังไงดี,derog_neg_emote_h,hateful,19,19,0,0
,3.0,,3,girl,เด็กผู้หญิง,non-hateful,ทำไมคิดว่ามันโอเคที่จะเรียกกุว่า{SLUR_S},counter_ref_nh,non-hateful,568,568,0,0
3.0,,,3,trans/ladyboy,คนแปลงเพศ,hateful,มี{IDENTITY_P}บางคนได้เป็นรัฐบาล แม่งก็ยังเป็นแค่ขยะสำหรับกุอยู่ดี,ref_subs_sent_h,hateful,390,390,0,0
3.0,,,3,migrant workers,แรงงานต่างด้าว,hateful,น่าจะมีใครไปแทงพวก{IDENTITY_P}ให้ตายๆ ไปซะที,threat_norm_h,hateful,118,118,0,0
3.0,,,3,migrant workers,แรงงานต่างด้าว,hateful,อีพวก{IDENTITY_P}ไม่เหมือนเราเลย มันต้องตาย,ref_subs_clause_h,hateful,375,375,0,0
1.0,2.0,,2,trans/ladyboy,คนแปลงเพศ,non-hateful,พรุ่งนี้กุจะไปกอด{IDENTITY_S},ident_pos_nh,non-hateful,520,520,0,0
,3.0,,3,women,แรด,non-hateful,"ใครที่ส่งข้อความมาให้กุว่า ""มึงมันก็แค่{SLUR_S}สำหรับกุ"" กุจะบล็อกให้หมด",counter_quote_nh,non-hateful,547,547,0,0
1.0,2.0,,2,,,non-hateful,เค้าไม่สนใจเรื่องไร้สาระของมึงหรอก,profanity_nh,non-hateful,321,321,0,0
3.0,,,3,women,แรด,hateful,เป็นสันดานของ{SLUR_S}ที่มีมาตั้งแต่เกิดแล้วละ,slur_h,hateful,127,127,1,1
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,ไอพวก{IDENTITY_P}ไปตายซะเถอะ,profanity_h,hateful,246,246,0,0
3.0,,,3,labour workers,แรงงาน,hateful,อีพวก{IDENTITY_P} เหี้ยทั้งนั้น,ref_subs_sent_h,hateful,400,400,0,0
3.0,,,3,Malay,คนมาเล,hateful,ไม่มีทางที่กุจะยื่นมือไปช่วยชีวิต{IDENTITY_S}หรอกนะ,negate_pos_h,hateful,419,419,0,0
3.0,,,3,Thai-Laos,คนลาว,hateful,กุเกลียดพวก{IDENTITY_P}มากๆ,derog_neg_emote_h,hateful,8,8,0,0
3.0,,,3,buddhism,คนพุทธ,hateful,แน่นอนว่าพวก{IDENTITY_P}ไม่สมควรได้สิทธิมนุษยชน,negate_pos_h,hateful,406,406,0,0
3.0,,,3,trans/ladyboy,คนแปลงเพศ,hateful,กุเชื่อแล้วว่าอีพวก{IDENTITY_P}ก็แค่พวกสัตว์ชั้นต่ำ,phrase_opinion_h,hateful,470,470,0,0
3.0,,,3,Cambodians,คนเขมร,hateful,พวกมึงและ{IDENTITY_P}ในประเทศนี้ทำให้กุโคตรโกรธเลย,derog_neg_emote_h,hateful,18,18,0,0
3.0,,,3,Malay,คนมาเล,hateful,มันเป็นสันดานของไอพวก{IDENTITY_S}ที่น่ารำคาญและเหี้ย,profanity_h,hateful,259,259,0,0
3.0,,,3,tomboy,ทอม,hateful,เป็นสันดานของ{SLUR_S}ที่มีมาตั้งแต่เกิดแล้วละ,slur_h,hateful,127,127,0,0
3.0,,,3,Malay,คนมาเล,hateful,ไม่แปลกหรอกที่ไอเดียมันห่วยแตก ก็มันมาจาก{IDENTITY_S}นี่หว่า,ref_subs_sent_h,hateful,399,399,0,0
3.0,,,3,migrant workers,แรงงานต่างด้าว,hateful,{IDENTITY_P} ในประเทศนี้ทำกุหงุดหงิดชิบหายเลย,profanity_h,hateful,255,255,0,0
3.0,,,3,women,ผู้หญิง,hateful,ไอพวก{IDENTITY_P}แบบมึงไม่คู่ควรจะอยู่ต่อไป,threat_norm_h,hateful,102,102,0,0
1.0,2.0,,2,Thai-Central,คนเมือง,non-hateful,ชีวิตของ{IDENTITY_A}ไม่ได้ด้อยค่าไปกว่าคนอื่นหรอก,negate_neg_nh,non-hateful,430,430,0,0
3.0,,,3,buddhism,คนพุทธ,hateful,{IDENTITY_P} พวกนี้มันเข้ากับสังคมไม่ได้หรอก ควรโดนประหารให้หมด,ref_subs_sent_h,hateful,397,397,0,0
3.0,,,3,Highland Indigenous People,คนกะเหรี่ยง,hateful,พวก{IDENTITY_P}ก็แบบนี้แหละ มันน่ารังเกียจชิบหาย,ref_subs_sent_h,hateful,385,385,0,0
3.0,,,3,hinduism,คนฮินดู,hateful,กูจะทำร้ายพวก{IDENTITY_P}แบบมึง,threat_dir_h,hateful,88,88,0,0
3.0,,,3,girl,เด็กผู้หญิง,hateful,กุจะทำให้พวก{IDENTITY_P}ทรมาณ,threat_dir_h,hateful,85,85,0,0
3.0,,,3,women,ผู้หญิง,hateful,อยากให้มีคนไปหักคอไอ้พวก{IDENTITY_P}จริงๆ,phrase_opinion_h,hateful,478,478,0,0
3.0,,,3,islam,คนอิสลาม,hateful,หมากุยังฉลาดกว่าพวก{IDENTITY_S}ทุกตัวเลย,derog_impl_h,hateful,63,63,0,0
,3.0,,3,gay,เกย์,non-hateful,ใครที่ไปแช่งว่า{IDENTITY_P}ควรตายๆ ไป สมควรโดนจับเข้าคุกให้หมด,counter_quote_nh,non-hateful,542,542,0,0
3.0,,,3,Highland Indigenous People,คนกะเหรี่ยง,hateful,ไม่เข้าใจเลยว่าทำไมถึงชอบ{IDENTITY_P}ทุกอย่างทั้งหมดเกี่ยวกับมันน่าขยะแขยงสุดๆ อ่ะ,ref_subs_sent_h,hateful,383,383,0,0
3.0,,,3,Myanmar,คนพม่า,hateful,ถ้าถามเราอ่ะนะ{IDENTITY_P}แบบมึงก็ไม่ต่างจากหนูหรอก,phrase_opinion_h,hateful,471,471,0,0
,3.0,,3,girl,เด็กผู้หญิง,non-hateful,ใครที่ไปแช่งว่า{IDENTITY_P}ควรตายๆ ไป สมควรโดนจับเข้าคุกให้หมด,counter_quote_nh,non-hateful,542,542,0,0
1.0,2.0,,2,labour workers,แรงงาน,non-hateful,ถ้าไม่มี{IDENTITY_P}แบบมึง โลกคงแย่แน่เลย,ident_pos_nh,non-hateful,531,531,0,0
3.0,,,3,trans/ladyboy,คนแปลงเพศ,hateful,ไอพวก{IDENTITY_P} ที่คิดว่าตัวเองเท่ากับกู กูโกรธมาก,derog_neg_emote_h,hateful,16,16,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,กุต้องไปข่มขืน{IDENTITY_S}วันนี้,threat_dir_h,hateful,87,87,0,0
3.0,,,3,disbabled,คนพิการ,hateful,กุว่ามีแค่{IDENTITY_P}เท่านั้นแหละที่โง่ขนาดนี้,phrase_opinion_h,hateful,463,463,0,0
1.0,2.0,,2,Highland Indigenous People,คนกะเหรี่ยง,non-hateful,เราไม่ได้เกลียดพวก{IDENTITY_P},negate_neg_nh,non-hateful,423,423,0,0
,3.0,,3,Highland Indigenous People,คนกะเหรี่ยง,non-hateful,มีแต่{IDENTITY_P}เท่านั้นแหละ ที่ใจดีและเห็นอกเห็นใจแบบนี้,ident_pos_nh,non-hateful,511,511,0,0
3.0,,,3,male,ผู้ชาย,hateful,หมากุยังฉลาดกว่าพวก{IDENTITY_S}ทุกตัวเลย,derog_impl_h,hateful,63,63,0,0
,3.0,,3,girl,เด็กผู้หญิง,non-hateful,ดีใจที่คนเริ่มรู้แล้วว่า{IDENTITY_P}ไม่ได้โง่เลยสักนิด,negate_neg_nh,non-hateful,426,426b,0,0
3.0,,,3,hinduism,คนฮินดู,hateful,พวกเราจะโจมตีพวก{IDENTITY_P}อย่างมึงจนกว่ามึงจะหายไป,threat_dir_h,hateful,92,92,0,0
3.0,,,3,Thai,คนไทย,hateful,ไม่มีทางที่กุจะยื่นมือไปช่วยชีวิต{IDENTITY_S}หรอกนะ,negate_pos_h,hateful,419,419,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,ไอพวก{IDENTITY_P}ไปตายซะเถอะ,profanity_h,hateful,246,246,0,0
3.0,,,3,male,ผู้ชาย,hateful,{IDENTITY_P}สมควรจะอยู่ในสวนสัตว์เลย,derog_impl_h,hateful,61,61,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,ก็พวก{IDENTITY_P}มันโง่แบบนี้เป็นปกติอยู่แล้วนิ,phrase_opinion_h,hateful,464,464,0,0
1.0,2.0,,2,women,แรด,non-hateful,ทำไมคิดว่ามันโอเคที่จะเรียกกุว่า{SLUR_S},counter_ref_nh,non-hateful,568,568,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,ทำไมพวกมึงยังไม่เข้าใจอีกว่าพวก{IDENTITY_P}เป็นขยะสังคม,phrase_question_h,hateful,450,450,0,0
1.0,2.0,,2,women,ผู้หญิง,non-hateful,ในโลกที่ยุติธรรม{IDENTITY_P}ทุกคนควรได้รับการยกย่อง,ident_pos_nh,non-hateful,530,530,0,0
,3.0,,3,Thai,คนไทย,non-hateful,กุไม่มีทางทำร้าย{IDENTITY_S}เด็ดขาด,negate_neg_nh,non-hateful,434,434,0,0
3.0,,,3,Thai-Laos,คนลาว,hateful,พวก{IDENTITY_P}อย่างมึงนี่มันน่าสมเพชจริงๆ,derog_neg_attrib_h,hateful,29,29,0,0
3.0,,,3,gay,เกย์,hateful,ทน{IDENTITY_P}ไม่ไหวเลยวะ,derog_neg_emote_h,hateful,2,2a,0,0
2.0,1.0,,1,buddhism,คนพุทธ,hateful,โรงเรียนกูแทบไม่มีพวก{IDENTITY_P},ident_neutral_nh,non-hateful,497,497a,0,1
,3.0,,3,Myanmar,คนพม่า,non-hateful,"ประโยคอย่าง ""อีพวก{IDENTITY_P}เป็นขยะ"" มันเจ็บใจสุดๆ",counter_quote_nh,non-hateful,537,537,0,0
3.0,,,3,Myanmar,คนพม่า,hateful,พวก{IDENTITY_P}อย่างมึงเป็นเหี้ยไรมากปะ,profanity_h,hateful,242,242b,0,0
1.0,2.0,,2,Highland Indigenous People,คนกะเหรี่ยง,non-hateful,เค้าจะทำให้{IDENTITY_P}ยิ้มให้ได้,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,tomboy,ทอม,hateful,ให้ตายยังไงกุก็ไม่เดทกับ{IDENTITY_S}หรอก,derog_impl_h,hateful,76,76,0,0
3.0,,,3,elderly,คนสูงวัย,hateful,เป็นสันดานของ{SLUR_S}ที่มีมาตั้งแต่เกิดแล้วละ,slur_h,hateful,127,127,0,0
3.0,,,3,Myanmar,คนพม่า,hateful,ไอ้พวก{IDENTITY_P}ที่กล้าเถียงกุ กุอยากจะฆ่ามันให้ตาย,ref_subs_clause_h,hateful,372,372,0,0
,3.0,,3,women,ผู้หญิง,non-hateful,มีแต่{IDENTITY_P}เท่านั้นแหละ ที่ใจดีและเห็นอกเห็นใจแบบนี้,ident_pos_nh,non-hateful,511,511,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,ไอพวก{SLUR_P} ทำอีกแล้ว,slur_h,hateful,128,128,0,1
3.0,,,3,labour workers,แรงงาน,hateful,พวกมึงกับ{IDENTITY_P}ทั้งหมดคือโรคร้ายของสังคมเลยละ,derog_dehum_h,hateful,58,58,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,{IDENTITY_P} แม่งเหี้ยกันทุกคนเลย,profanity_h,hateful,256,256,0,0
1.0,2.0,,2,women,ผู้หญิง,non-hateful,เค้าจะทำให้{IDENTITY_P}ยิ้มให้ได้,ident_pos_nh,non-hateful,522,522,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,พวก{IDENTITY_P}มันรกโลก,derog_dehum_h,hateful,55,55,0,0
3.0,,,3,trans/ladyboy,คนแปลงเพศ,hateful,{IDENTITY_P}สมควรจะอยู่ในสวนสัตว์เลย,derog_impl_h,hateful,61,61,0,0
2.0,,1.0,2,islam,คนอิสลาม,hateful,พวก{IDENTITY_P}นี่แม่งไม่มีอะไรแย่กว่ามึงแล้วจริงๆ,ref_subs_sent_h,hateful,384,384,0,0
3.0,,,3,christianity,คนคริสต์,hateful,{IDENTITY_P} แบบมึงน่ะ ไม่ต่างอะไรกับหนูตามท่อเลย,derog_dehum_h,hateful,51,51,0,0
3.0,,,3,male,ผู้ชาย,hateful,พวกเราจะโจมตีพวก{IDENTITY_P}อย่างมึงจนกว่ามึงจะหายไป,threat_dir_h,hateful,92,92,0,0
,3.0,,3,girl,เด็กผู้หญิง,non-hateful,กุจะไม่ยอมให้มีการฆ่าล้างเผ่าพันธุ์{IDENTITY_P}ในประเทศนี้,negate_neg_nh,non-hateful,431,431,0,0
3.0,,,3,gay,เกย์,hateful,ทุก{IDENTITY_P}น่ารังเกียจ,derog_neg_attrib_h,hateful,22,22a,2,0
,3.0,,3,Thai Isan,คนอีสาน,non-hateful,รัก{IDENTITY_P}จังเลยยย 💖💖💖,ident_pos_nh,non-hateful,502,502,0,0
2.0,1.0,,2,christianity,คนคริสต์,hateful,มึงก็แค่{SLUR_S}ในสายตากู,slur_h,hateful,122,122,0,1
1.0,2.0,,2,hinduism,คนฮินดู,non-hateful,ทำไมคิดว่ามันโอเคที่จะเรียกกุว่า{SLUR_S},counter_ref_nh,non-hateful,568,568,0,0
,3.0,,3,elderly,ผู้สูงอายุ,non-hateful,นี่เป็นครั้งแรกที่{IDENTITY_S}ถูกเสนอชื่อขึ้นมา,ident_neutral_nh,non-hateful,493,493,0,0
3.0,,,3,male,ผู้ชาย,hateful,{IDENTITY_P} พวกนี้มันเข้ากับสังคมไม่ได้หรอก ควรโดนประหารให้หมด,ref_subs_sent_h,hateful,397,397,0,0
3.0,,,3,male,ผู้ชาย,hateful,พวก{IDENTITY_P}ก็แบบนี้แหละ มันน่ารังเกียจชิบหาย,ref_subs_sent_h,hateful,385,385,0,0
3.0,,,3,girl,เด็กผู้หญิง,hateful,คงจะดีถ้ามีคนไปรัดคอพวก{IDENTITY_P}ให้ตายๆ ไป,threat_norm_h,hateful,113,113a,0,0
1.0,2.0,,2,Chinese-Thai,คนไทยเชื้อสายจีน,non-hateful,เราควรเคารพ{IDENTITY_P} นะ,ident_pos_nh,non-hateful,525,525b,0,0
3.0,,,3,Malay,คนมาเล,hateful,อีพวก{IDENTITY_P}มันโง่เง่ากันทุกคนเลย,derog_neg_attrib_h,hateful,40,40,0,0
3.0,,,3,christianity,คนคริสต์,hateful,{IDENTITY_P} คงคิดว่ามันพิเศษกว่าคนอื่น กุเกลียดคนแบบนี้ชิบหาย,ref_subs_sent_h,hateful,382,382a,0,0
3.0,,,3,Thai Isan,คนอีสาน,hateful,อีพวก{IDENTITY_P} เหี้ยทั้งนั้น,ref_subs_sent_h,hateful,400,400,0,0
3.0,,,3,Thai-Central,คนกรุง,hateful,สำหรับกุแล้ว ไอพวก{IDENTITY_P}ควรไปแขวนคอ,phrase_opinion_h,hateful,476,476,0,0
3.0,,,3,tomboy,ทอม,hateful,{IDENTITY_P} พวกนี้มันเข้ากับสังคมไม่ได้หรอก ควรโดนประหารให้หมด,ref_subs_sent_h,hateful,397,397,0,0
3.0,,,3,labour workers,แรงงาน,hateful,กุต้องไปข่มขืน{IDENTITY_S}วันนี้,threat_dir_h,hateful,87,87,0,0
,3.0,,3,Thai,คนไทย,non-hateful,ใครที่ไปแช่งว่า{IDENTITY_P}ควรตายๆ ไป สมควรโดนจับเข้าคุกให้หมด,counter_quote_nh,non-hateful,542,542,0,0
,3.0,,3,tomboy,ทอม,non-hateful,รัก{IDENTITY_P}จังเลยยย 💖💖💖,ident_pos_nh,non-hateful,502,502,0,0
3.0,,,3,disbabled,คนพิการ,hateful,ไอ้พวก{IDENTITY_P}ที่กล้าเถียงกุ กุอยากจะฆ่ามันให้ตาย,ref_subs_clause_h,hateful,372,372,0,0
3.0,,,3,Chinese-Thai,คนไทยเชื้อสายจีน,hateful,มีแต่พวก{IDENTITY_P}เท่านั้นแหละที่โง่ได้ขนาดนี้,derog_neg_attrib_h,hateful,34,34,0,0
,3.0,,3,Myanmar,คนพม่า,non-hateful,มากกว่าครึ่งที่เป็น{IDENTITY_P},ident_neutral_nh,non-hateful,494,494,0,1
3.0,,,3,islam,คนอิสลาม,hateful,ในโลกที่ยุติธรรม อีพวก{IDENTITY_P}อย่างมึงควรตายห่าให้หมด,threat_norm_h,hateful,114,114,0,0
,3.0,,3,Thai,คนไทย,non-hateful,กุรัก{IDENTITY_P}มากกกกก,ident_pos_nh,non-hateful,503,503,0,0
,3.0,,3,Thai,คนไทย,non-hateful,ถ้าไม่มี{IDENTITY_P}แบบมึง โลกคงแย่แน่เลย,ident_pos_nh,non-hateful,531,531,0,0
3.0,,,3,islam,คนอิสลาม,hateful,เกลียดไอ{IDENTITY_S}ที่สุดในโลก,derog_impl_h,hateful,79,79,0,0
