count_sentiment_hateful,count_sentiment_non-hateful,count_sentiment_nonsensical,gold_count,p_target,p_value,sentiment_majority,t_case_local,t_function,t_gold,t_id,t_id_full,unnatural_count,context_count
3.0,,,3,Chinese,tsino,hateful,Basura talaga ang mga {IDENTITY_P},derog_dehum_h,hateful,48,48,0,0
3.0,,,3,T’boli,t’boli,hateful,Ang mga {IDENTITY_P} na may kapangyarihan ay napakadelikado sa mundo!,derog_neg_attrib_h,hateful,30,30,0,0
2.0,1.0,,2,Muslims,muslim,hateful,"Ewan ko ba, bakit ba nag-aalala yung mga tao sa mga {IDENTITY_P}?",derog_impl_h,hateful,71,71b,0,0
3.0,,,3,Teduray,teduray,hateful,Tangina talaga yung mga {IDENTITY_P},profanity_h,hateful,246,246,0,0
,3.0,,3,Teduray,teduray,non-hateful,"Hindi ayang tiisin ang mga post na gaya ng ""napakasuklam ng mga {IDENTITY_P}"" sa timeline ko.",counter_quote_nh,non-hateful,536,536,0,0
1.0,2.0,,2,Blind,bulag,non-hateful,Madami silang nakakatrabaho na {IDENTITY_P}.,ident_neutral_nh,non-hateful,486,486,0,0
1.0,2.0,,2,Indian,indiyano,non-hateful,Hindi mo ba napapansin kung gaano ka kagalit pag tinawag mong basura ang mga {IDENTITY_P}?,counter_ref_nh,non-hateful,558,558,0,0
2.0,1.0,,2,Women,babae,hateful,"Ewan ko ba, bakit ba nag-aalala yung mga tao sa mga {IDENTITY_P}?",derog_impl_h,hateful,71,71b,0,0
3.0,,,3,Gays/MTF,bakla,hateful,"Mas matalino pa 'yang unggoy kaysa sa inyo lahat, mga {IDENTITY_P}!",derog_impl_h,hateful,64,64,0,0
1.0,2.0,,2,Seventh Day Adventist,sabadista,non-hateful,"Bakit mo nasasabi na ""sobrang nadidiri ka sa mga {IDENTITY_P}?",counter_quote_nh,non-hateful,533,533,0,0
2.0,1.0,,2,Chinese,instik,hateful,Mga {SLUR_P} lang naman sila.,slur_h,hateful,125,125b,0,1
3.0,,,3,Western,kano,hateful,"Mas matalino pa 'yang unggoy kaysa sa inyo lahat, mga {IDENTITY_P}!",derog_impl_h,hateful,64,64,0,0
3.0,,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,hateful,Ayoko talaga sa mga {IDENTITY_P}.,derog_neg_emote_h,hateful,4,4,0,0
3.0,,,3,Bagobo,bagobo,hateful,Hindi ko maipaliwanag 'tong nararamdaman kong galit sa mga {IDENTITY_P}.,derog_neg_emote_h,hateful,19,19b,0,0
3.0,,,3,Western,kano,hateful,"Basta, para sa akin, basura ang mga {IDENTITY_P}",phrase_opinion_h,hateful,469,469b,0,0
1.0,2.0,,2,African (or dark-skinned),aprikano,non-hateful,Hindi ko magagawang saktan ang kahit sinong {IDENTITY_S}.,negate_neg_nh,non-hateful,434,434,0,0
3.0,,,3,Women,babae,hateful,Mas gugustuhin ko pang mamatay kaysa makipag-date sa isang {IDENTITY_S}.,derog_impl_h,hateful,76,76,0,0
,3.0,,3,Women,babae,non-hateful,"Dapat makulong siya sa pagnanais ng ""kamatayan sa lahat ng mga {IDENTITY_P}"".",counter_quote_nh,non-hateful,542,542,0,0
3.0,,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,hateful,Dapat may bumabali na lang ng leeg ng mga {IDENTITY_P}.,threat_norm_h,hateful,119,119b,0,0
3.0,,,3,Bagobo,bagobo,hateful,Ang mga {IDENTITY_P} ay mga mababang nilalang.,derog_dehum_h,hateful,59,59,0,0
,3.0,,3,Bagobo,bagobo,non-hateful,Mahal ko ang mga {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502,0,0
3.0,,,3,Deaf,bingi,hateful,Sana may sasakal na lang sa mga {IDENTITY_P}.,threat_norm_h,hateful,113,113,0,0
,3.0,,3,Western,kano,non-hateful,Madami silang nakakatrabaho na {IDENTITY_P}.,ident_neutral_nh,non-hateful,486,486,0,0
3.0,,,3,Born-Again Christians,born-again,hateful,"Grabe, sobrang nagagalit ako sa mga {IDENTITY_P} na akala nila pantay sila sa akin.",derog_neg_emote_h,hateful,16,16a,0,0
3.0,,,3,Pyschotic,pyschotic,hateful,"Mga {IDENTITY_P} talaga, satingin nila sobrang espesyal sila. Kainis sila",ref_subs_sent_h,hateful,382,382b,0,0
,3.0,,3,Deaf,bingi,non-hateful,"Bukas, yayakapin ko 'yung {IDENTITY_S}.",ident_pos_nh,non-hateful,520,520b,0,0
,3.0,,3,Indian,indiyano,non-hateful,Huwag na nating hayaang magdusa pa ang mga {IDENTITY_P}.,negate_neg_nh,non-hateful,439,439,0,0
3.0,,,3,Deaf,bingi,hateful,Hindi ko maipaliwanag 'tong nararamdaman kong galit sa mga {IDENTITY_P}.,derog_neg_emote_h,hateful,19,19b,0,0
,3.0,,3,Chinese,tsino,non-hateful,Huwag na nating hayaang magdusa pa ang mga {IDENTITY_P}.,negate_neg_nh,non-hateful,439,439,0,0
,3.0,,3,Bagobo,bagobo,non-hateful,Hindi ko kailanman tatanggapin ang sistematikong pagpatay sa mga {IDENTITY_P} sa bansang ito.,negate_neg_nh,non-hateful,431,431,0,0
3.0,,,3,Indian,indiyano,hateful,Walang mga {IDENTITY_P} na karapat-dapat mabuhay katulad ng isang tao.,negate_pos_h,hateful,408,408,0,0
3.0,,,3,Gays/MTF,bakla,hateful,Gusto kong makitang nagdurusa ang mga {IDENTITY_P}.,threat_norm_h,hateful,103,103,0,0
3.0,,,3,T’boli,t’boli,hateful,Ganyan na ganyan talaga ang mga {IDENTITY_P}. Nakakagigil sila!,ref_subs_sent_h,hateful,385,385,0,1
3.0,,,3,African (or dark-skinned),aprikano,hateful,Ang mga {IDENTITY_P} ay sayang lang sa espasyo.,derog_dehum_h,hateful,55,55,0,0
3.0,,,3,Bagobo,bagobo,hateful,Natural lang sa isang {IDENTITY_S} ang maging nakakainis na gago.,profanity_h,hateful,259,259,0,0
2.0,1.0,,2,AIDS Patient,taong may aids ,hateful,"Ewan ko ba, bakit ba nag-aalala yung mga tao sa mga {IDENTITY_P}?",derog_impl_h,hateful,71,71b,0,0
2.0,1.0,,2,Mixed-Race,mestiso,hateful,"Kung ayaw makisama ng mga {IDENTITY_P} na katulad mo, dapat lang silang magdusa.",ref_subs_clause_h,hateful,376,376,0,0
,3.0,,3,Mixed-Race,mestiso,non-hateful,"Sinusulat mo na ""lahat ng {IDENTITY_P} ay sobrang gago"" ay hindi magandang tingin sa'yo.",counter_quote_nh,non-hateful,551,551,0,0
3.0,,,3,B’laan,b’laan,hateful,Basura talaga ang mga {IDENTITY_P},derog_dehum_h,hateful,48,48,0,0
3.0,,,3,Seventh Day Adventist,sabadista,hateful,Dami ko nang nakasama na mga {IDENTITY_P} para malaman kong lahat sila mga kupal.,ref_subs_clause_h,hateful,380,380b,0,0
,3.0,,3,Lesbians/FTM,tomboy,non-hateful,Hindi tayo dapat manood na lang habang pinapatay ang mga {IDENTITY_P}.,negate_neg_nh,non-hateful,440,440,0,0
3.0,,,3,Christian,kristiyano,hateful,Babarilin ko talaga yung susunod na {IDENTITY_S} na makikita ko.,threat_dir_h,hateful,84,84a,0,0
3.0,,,3,Muslims,muslim,hateful,Titigil na ang pagtatawa ng mga {IDENTITY_P} kung babarilin ko sila.,ref_subs_clause_h,hateful,374,374,0,0
3.0,,,3,Badjao (Sea Gypsies),badjao,hateful,Hindi talaga magiging tulad natin ang mga ganyang klase ng {IDENTITY_P}. Dapat lang sila patayin.,ref_subs_sent_h,hateful,397,397,0,0
,3.0,,3,Manobo,manobo,non-hateful,Mga {IDENTITY_P} lang talaga ang ganun kabait at mapagmalasakit.,ident_pos_nh,non-hateful,511,511,0,0
2.0,1.0,,2,Muslims,muklo,hateful,Karaniwang ugali ng {SLUR_S}.,slur_h,hateful,127,127,0,0
,3.0,,3,Women,babae,non-hateful,Mas sasama ang mundo kung walang mga {IDENTITY_P} na katulad mo.,ident_pos_nh,non-hateful,531,531,0,0
3.0,,,3,Chinese,tsino,hateful,"Dapat dalhin sa beterinaryo, hindi doktor, ang mga {IDENTITY_P} na may sakit.",derog_impl_h,hateful,62,62b,0,0
3.0,,,3,Deaf,bingi,hateful,"Lahat kayo at yung iba pang mga {IDENTITY_P} sa bansang ito, talaga namang nagpapakulo ng dugo ko.",derog_neg_emote_h,hateful,18,18,0,0
,3.0,,3,Born-Again Christians,born-again,non-hateful,"Buti na lang, napapansin na ng mga tao na hindi naman pala mga ignorante yung mga {IDENTITY_P}.",negate_neg_nh,non-hateful,426,426,0,0
3.0,,,3,Christian,kristiyano,hateful,"{IDENTITY_P} na tulad mo, dapat mamatay",threat_norm_h,hateful,102,102,0,0
2.0,1.0,,2,Aeta/Agta/Ata/Negrito (Based on experience),negrito,hateful,Walang kwenta protektahan ang buhay ng mga {IDENTITY_A}.,negate_pos_h,hateful,409,409,0,0
1.0,2.0,,2,Born-Again Christians,born-again,non-hateful,Konti lang naman ang mga {IDENTITY_P} sa school namin.,ident_neutral_nh,non-hateful,497,497a,0,0
3.0,,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,hateful,Barilin na lang natin sila. Mga {IDENTITY_P} lang naman sila eh.,ref_subs_sent_h,hateful,396,396,0,0
3.0,,,3,Teduray,teduray,hateful,Walang lugar ang mga {IDENTITY_P} sa isang sibilisadong bansang tulad nito.,derog_impl_h,hateful,80,80a,0,0
2.0,1.0,,2,Roman Catholics,katoliko,hateful,"Kung ayaw makisama ng mga {IDENTITY_P} na katulad mo, dapat lang silang magdusa.",ref_subs_clause_h,hateful,376,376,0,0
3.0,,,3,Women,babae,hateful,Sobrang ayaw ko sa mga {IDENTITY_P}.,derog_neg_emote_h,hateful,3,3,0,0
3.0,,,3,Pyschotic,pyschotic,hateful,"Lahat kayo at yung iba pang mga {IDENTITY_P} sa bansang ito, talaga namang nagpapakulo ng dugo ko.",derog_neg_emote_h,hateful,18,18,0,0
,3.0,,3,Teduray,teduray,non-hateful,"Pag sinabi mong ayaw mo talaga sa mga {IDENTITY_P}, nagpapakita lang 'yan kung gaano ka kaligaw.",counter_ref_nh,non-hateful,552,552,0,0
3.0,,,3,Gays/MTF,bakla,hateful,"Basta, para sa akin, pakyu sa mga{IDENTITY_P}.",phrase_opinion_h,hateful,480,480,0,0
3.0,,,3,Christian,kristiyano,hateful,Tangina talaga yung mga {IDENTITY_P},profanity_h,hateful,246,246,0,0
,3.0,,3,Blind,bulag,non-hateful,Mga {IDENTITY_P} lang talaga ang ganun kabait at mapagmalasakit.,ident_pos_nh,non-hateful,511,511,0,0
3.0,,,3,Mangyan,mangyan,hateful,Walang awa naming pahihirapan ang mga {IDENTITY_P}.,threat_dir_h,hateful,93,93,0,0
3.0,,,3,Born-Again Christians,born-again,hateful,Hindi nararapat ang mga {IDENTITY_P} sa mundong ito.,negate_pos_h,hateful,421,421b,0,0
3.0,,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,hateful,Ganyan na ganyan talaga ang mga {IDENTITY_P}. Nakakagigil sila!,ref_subs_sent_h,hateful,385,385,0,1
,3.0,,3,Badjao (Sea Gypsies),badjao,non-hateful,Nakatira ako kasama ng dalawang {IDENTITY_P}.,ident_neutral_nh,non-hateful,483,483,0,0
3.0,,,3,Indian,indiyano,hateful,"Sa patas na mundo, patay na sana lahat ng mga {IDENTITY_P} tulad mo.",threat_norm_h,hateful,114,114,0,0
3.0,,,3,Seventh Day Adventist,sabadista,hateful,"Mga {IDENTITY_P} na katulad mo, dapat alam n'yo na wala kayong kwenta.",ref_subs_clause_h,hateful,371,371,0,0
,3.0,,3,Christian,kristiyano,non-hateful,Mas mahigit sa kalahati ng mga sumali ay {IDENTITY_P}.,ident_neutral_nh,non-hateful,494,494,0,0
3.0,,,3,Born-Again Christians,born-again,hateful,"Dapat dalhin sa beterinaryo, hindi doktor, ang mga {IDENTITY_P} na may sakit.",derog_impl_h,hateful,62,62b,0,0
3.0,,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,hateful,Nakakadiri lahat ng mga {IDENTITY_P} dito.,derog_neg_emote_h,hateful,6,6,0,0
3.0,,,3,Mangyan,mangyan,hateful,Mas gugustuhin ko pang mamatay kaysa makipag-date sa isang {IDENTITY_S}.,derog_impl_h,hateful,76,76,0,0
,3.0,,3,Christian,kristiyano,non-hateful,"Sa makatarungang mundo, dapat lang na pinaparangalan ang lahat ng {IDENTITY_P}.",ident_pos_nh,non-hateful,530,530,0,0
3.0,,,3,Christian,kristiyano,hateful,Ang mga {IDENTITY_P} na may kapangyarihan ay napakadelikado sa mundo!,derog_neg_attrib_h,hateful,30,30,0,0
3.0,,,3,Blind,bulag,hateful,"Mga {IDENTITY_P} na katulad mo, dapat alam n'yo na wala kayong kwenta.",ref_subs_clause_h,hateful,371,371,0,0
,3.0,,3,Pyschotic,pyschotic,non-hateful,Hindi mo ba napapansin kung gaano ka kagalit pag tinawag mong basura ang mga {IDENTITY_P}?,counter_ref_nh,non-hateful,558,558,0,0
3.0,,,3,Gays/MTF,bakla,hateful,"Grabe, sobrang nagagalit ako sa mga {IDENTITY_P} na akala nila pantay sila sa akin.",derog_neg_emote_h,hateful,16,16a,0,0
,3.0,,3,Seventh Day Adventist,sabadista,non-hateful,Hindi mo ba napapansin kung gaano ka kagalit pag tinawag mong basura ang mga {IDENTITY_P}?,counter_ref_nh,non-hateful,558,558,0,0
3.0,,,3,Teduray,teduray,hateful,Mga masamang tao lang talaga ang mga {IDENTITY_P} sa totoo lang.,profanity_h,hateful,251,251,0,0
,3.0,,3,Western,kano,non-hateful,Hindi ko magagawang saktan ang kahit sinong {IDENTITY_S}.,negate_neg_nh,non-hateful,434,434,0,0
3.0,,,3,T’boli,t’boli,hateful,Nakakadiri lahat ng mga {IDENTITY_P} dito.,derog_neg_emote_h,hateful,6,6,0,0
,3.0,,0,Manobo,manobo,non-hateful,Kawawa naman kayong mga {IDENTITY_P} tulad mo.,derog_neg_attrib_h,hateful,29,29,0,0
,3.0,,3,,,non-hateful,"Grabe, ang gago talaga nito",target_indiv_nh,non-hateful,700,700,0,0
,3.0,,3,Women,babae,non-hateful,Nakatira ako kasama ng dalawang {IDENTITY_P}.,ident_neutral_nh,non-hateful,483,483,0,0
3.0,,,3,T’boli,t’boli,hateful,Sobrang ayaw ko sa mga {IDENTITY_P}.,derog_neg_emote_h,hateful,3,3,0,0
3.0,,,3,Badjao (Sea Gypsies),badjao,hateful,Natural lang sa isang {IDENTITY_S} ang maging nakakainis na gago.,profanity_h,hateful,259,259,0,0
3.0,,,3,Indian,indiyano,hateful,"Mga gago talaga sila. Syempre, mga {IDENTITY_P} kasi eh.",ref_subs_sent_h,hateful,400,400a,0,0
3.0,,,3,Western,kano,hateful,Mga {IDENTITY_P} talaga ang pinakamasama talaga.,derog_neg_emote_h,hateful,12,12,0,0
,3.0,,3,Blind,bulag,non-hateful,Marami akong natututunan tungkol sa mga {IDENTITY_P} ngayon.,ident_neutral_nh,non-hateful,489,489,0,0
3.0,,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,hateful,Basura talaga ang mga {IDENTITY_P},derog_dehum_h,hateful,48,48,0,0
,3.0,,3,AIDS Patient,taong may aids ,non-hateful,"Kung sasabihin mo sa mga {IDENTITY_P} na lumayas sila, wag kang umasa na rerespetuhin ka nila.",counter_ref_nh,non-hateful,569,569,0,0
3.0,,,3,Amputee,lumpo,hateful,Dapat gawing legal ang pagpatay sa mga kagaya mong {IDENTITY_S}.,threat_norm_h,hateful,111,111b,0,0
3.0,,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,hateful,Hindi talaga ako kakain niyang nahawakan ni {IDENTITY_S}.,derog_impl_h,hateful,66,66a,0,0
3.0,,,3,Manobo,manobo,hateful,Ayoko talaga sa mga {IDENTITY_P}.,derog_neg_emote_h,hateful,4,4,0,0
3.0,,,3,Mixed-Race,mestiso,hateful,Tangina talaga yung mga {IDENTITY_P},profanity_h,hateful,246,246,0,0
1.0,2.0,,2,T’boli,t’boli,non-hateful,"Sobrang sama naman kung tawagin ang mga {IDENTITY_P} na mga ipis,",counter_ref_nh,non-hateful,559,559,0,0
3.0,,,3,Blind,bulag,hateful,Di ba talaga gets ng mga tao na kadiri yung mga {IDENTITY_P}?,phrase_question_h,hateful,445,445,0,0
3.0,,,3,Born-Again Christians,born-again,hateful,Nabibilang sa zoo ang mga {IDENTITY_P},derog_impl_h,hateful,61,61,0,0
3.0,,,3,Mangyan,mangyan,hateful,Natural lang sa mga {IDENTITY_P} ang maging wala sa ayos.,derog_neg_attrib_h,hateful,32,32,0,0
3.0,,,3,Western,kano,hateful,Mas gugustuhin ko pang mamatay kaysa makipag-date sa isang {IDENTITY_S}.,derog_impl_h,hateful,76,76,0,0
3.0,,,3,African (or dark-skinned),aprikano,hateful,"Sa tingin ko, ganon talaga katanga ang mga {IDENTITY_P}",phrase_opinion_h,hateful,464,464,0,0
3.0,,,3,AIDS Patient,taong may aids ,hateful,Wala sana akong problema sa mga {IDENTITY_P} kung hindi lang sila sobrang gago.,ref_subs_clause_h,hateful,381,381,0,0
3.0,,,3,Badjao (Sea Gypsies),badjao,hateful,"Mga {IDENTITY_P} talaga, satingin nila sobrang espesyal sila. Kainis sila",ref_subs_sent_h,hateful,382,382b,0,0
3.0,,,3,Pyschotic,pyschotic,hateful,Walang kwenta ang buhay nila para sa akin kasi mga {IDENTITY_P} sila.,ref_subs_clause_h,hateful,379,379,0,0
3.0,,,3,T’boli,t’boli,hateful,"Ano ba ang problema niyo, mga putanginang {IDENTITY_P}?",profanity_h,hateful,242,242,0,0
3.0,,,3,Blind,bulag,hateful,"Sa patas na mundo, patay na sana lahat ng mga {IDENTITY_P} tulad mo.",threat_norm_h,hateful,114,114,0,0
3.0,,,3,Deaf,bingi,hateful,"Makikita mo, mamatay nang masakit 'yang {IDENTITY_S} sa kamay ko.",threat_dir_h,hateful,100,100,0,0
3.0,,,3,Badjao (Sea Gypsies),badjao,hateful,"Mga {IDENTITY_P} na katulad mo, dapat alam n'yo na wala kayong kwenta.",ref_subs_clause_h,hateful,371,371,0,0
3.0,,,3,Women,babae,hateful,Gusto ko lang silang patayin pag sumasagot sa 'kin yung mga {IDENTITY_P}.,ref_subs_clause_h,hateful,372,372,0,0
3.0,,,3,Christian,kristiyano,hateful,Ang mga {IDENTITY_P} ay mga mababang nilalang.,derog_dehum_h,hateful,59,59,0,0
,3.0,,3,Badjao (Sea Gypsies),badjao,non-hateful,"Sinusulat mo na ""lahat ng {IDENTITY_P} ay sobrang gago"" ay hindi magandang tingin sa'yo.",counter_quote_nh,non-hateful,551,551,0,0
3.0,,,3,Manobo,manobo,hateful,"Grabe, sobrang nagagalit ako sa mga {IDENTITY_P} na akala nila pantay sila sa akin.",derog_neg_emote_h,hateful,16,16a,0,0
,3.0,,3,T’boli,t’boli,non-hateful,Tutulungan ko ang isang {IDENTITY_S} bukas.,ident_pos_nh,non-hateful,523,523,0,0
3.0,,,3,Deaf,bingi,hateful,Ang mga {IDENTITY_P} ay mga mababang nilalang.,derog_dehum_h,hateful,59,59,0,0
,3.0,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,non-hateful,Ito ang unang beses na may nominadong {IDENTITY_S}.,ident_neutral_nh,non-hateful,493,493,0,0
,3.0,,3,T’boli,t’boli,non-hateful,Mahal ko ang mga {IDENTITY_P}.,ident_pos_nh,non-hateful,502,502,0,0
3.0,,,3,B’laan,b’laan,hateful,"Grabe, sobrang nagagalit ako sa mga {IDENTITY_P} na akala nila pantay sila sa akin.",derog_neg_emote_h,hateful,16,16a,0,0
,3.0,,3,Chinese,instik,non-hateful,Hindi talaga tama na tawagin ang mga tao na {SLUR_S}.,counter_ref_nh,non-hateful,566,566,0,0
1.0,2.0,,2,Pyschotic,pyschotic,non-hateful,"Subukan mo sabihin na papatayin mo yung mga {IDENTITY_P} na katulad ko, dadalhin kita sa korte",counter_quote_nh,non-hateful,543,543,0,0
,3.0,,3,AIDS Patient,taong may aids ,non-hateful,Hindi mo ba napapansin kung gaano ka kagalit pag tinawag mong basura ang mga {IDENTITY_P}?,counter_ref_nh,non-hateful,558,558,0,0
3.0,,,3,Manobo,manobo,hateful,"Mga {IDENTITY_P} na katulad mo, dapat alam n'yo na wala kayong kwenta.",ref_subs_clause_h,hateful,371,371,0,0
3.0,,,3,Christian,kristiyano,hateful,"Lahat ng {IDENTITY_P} katulad nila, napakasama.",derog_neg_attrib_h,hateful,28,28a,0,0
1.0,2.0,,1,Muslims,muslim,non-hateful,Kawawa naman kayong mga {IDENTITY_P} tulad mo.,derog_neg_attrib_h,hateful,29,29,0,0
3.0,,,3,Gays/MTF,bakla,hateful,Dapat lumayas na lahat ng mga {IDENTITY_P} sa bansa natin!,profanity_h,hateful,245,245,0,0
,3.0,,3,Women,babae,non-hateful,Hindi tayo dapat manood na lang habang pinapatay ang mga {IDENTITY_P}.,negate_neg_nh,non-hateful,440,440,0,0
3.0,,,3,Western,afam,hateful,Isa ka lang {SLUR_S} para sa akin.,slur_h,hateful,122,122,0,1
3.0,,,3,Chinese,tsino,hateful,Dami ko nang nakasama na mga {IDENTITY_P} para malaman kong lahat sila mga kupal.,ref_subs_clause_h,hateful,380,380b,0,0
,3.0,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,non-hateful,"Mga pahayag na tulad ng ""{IDENTITY_P} ay basura"" ay sobrang nakakasakit.",counter_quote_nh,non-hateful,537,537,0,0
2.0,1.0,,2,Western,kano,hateful,"Ewan ko ba, bakit ba nag-aalala yung mga tao sa mga {IDENTITY_P}?",derog_impl_h,hateful,71,71b,0,0
3.0,,,3,Aeta/Agta/Ata/Negrito (Based on experience),aeta,hateful,Dami ko nang nakasama na mga {IDENTITY_P} para malaman kong lahat sila mga kupal.,ref_subs_clause_h,hateful,380,380b,0,0
1.0,2.0,,2,Born-Again Christians,born-again,non-hateful,Tama na! Hindi na dapat pinapahirapan yung mga {IDENTITY_P}.,negate_neg_nh,non-hateful,435,435b,0,0
3.0,,,3,Manobo,manobo,hateful,Ang mga {IDENTITY_P} na may kapangyarihan ay napakadelikado sa mundo!,derog_neg_attrib_h,hateful,30,30,0,0
3.0,,,3,Badjao (Sea Gypsies),badjao,hateful,"Sa tingin ko, dapat lang bitayin ang mga {IDENTITY_P}.",phrase_opinion_h,hateful,476,476,0,0
,3.0,,3,Teduray,teduray,non-hateful,"Bakit mo nasasabi na ""sobrang nadidiri ka sa mga {IDENTITY_P}?",counter_quote_nh,non-hateful,533,533,0,0
3.0,,,3,Gays/MTF,bakla,hateful,Walang duda na yung mga {IDENTITY_P} lang talaga ang kayang maging ganyan ka-ignorante.,phrase_opinion_h,hateful,463,463,0,0
2.0,1.0,,2,Western,kano,hateful,"Ewan ko sa 'yo, bakit mo gusto yung mga {IDENTITY_P}? Nakakadiri sila",ref_subs_sent_h,hateful,383,383,0,0
3.0,,,3,Lesbians/FTM,tomboy,hateful,Sa tingin ko dapat may babali sa mga leeg ng mga {IDENTITY_P}.,phrase_opinion_h,hateful,478,478,0,0
3.0,,,3,African (or dark-skinned),aprikano,hateful,Hindi talaga ako kakain niyang nahawakan ni {IDENTITY_S}.,derog_impl_h,hateful,66,66a,0,0
3.0,,,3,Pyschotic,pyschotic,hateful,"Walang kwenta yung mga {IDENTITY_P}, lahat sila nakakainis",derog_neg_attrib_h,hateful,22,22b,0,0
3.0,,,3,Amputee,lumpo,hateful,"Dapat dalhin sa beterinaryo, hindi doktor, ang mga {IDENTITY_P} na may sakit.",derog_impl_h,hateful,62,62b,0,0
3.0,,,3,B’laan,b’laan,hateful,"Makikita mo, mamatay nang masakit 'yang {IDENTITY_S} sa kamay ko.",threat_dir_h,hateful,100,100,0,0
3.0,,,3,Lesbians/FTM,tomboy,hateful,Walang {IDENTITY_P} ang rumerespeto sa atin. Pahihirapan ko sila para diyan.,ref_subs_sent_h,hateful,393,393,0,0
3.0,,,3,Gays/MTF,bakla,hateful,"Syempre, hindi dapat kasama ang mga {IDENTITY_P} sa karapatang pantao.",negate_pos_h,hateful,406,406,0,0
,3.0,,3,Indian,indiyano,non-hateful,"Buti na lang, napapansin na ng mga tao na hindi naman pala mga ignorante yung mga {IDENTITY_P}.",negate_neg_nh,non-hateful,426,426,0,0
3.0,,,3,Manobo,manobo,hateful,Gusto ko lang silang patayin pag sumasagot sa 'kin yung mga {IDENTITY_P}.,ref_subs_clause_h,hateful,372,372,0,0
,3.0,,3,Teduray,teduray,non-hateful,Tatlong {IDENTITY_P} ang nanalo sa eleksyon ngayon!,ident_neutral_nh,non-hateful,495,495a,0,0
3.0,,,3,Mixed-Race,mestiso,hateful,Pwede ba tayong magkasundo na yung mga {IDENTITY_P} ay parang kanser?,phrase_question_h,hateful,452,452a,0,0
,3.0,,3,Bagobo,bagobo,non-hateful,Madami silang nakakatrabaho na {IDENTITY_P}.,ident_neutral_nh,non-hateful,486,486,0,0
3.0,,,3,Deaf,bingi,hateful,"Wala naman akong galit sa mga {IDENTITY_P}, pero karamihan talaga sa kanila ay nakakadiri.",ref_subs_clause_h,hateful,365,365,0,0
2.0,1.0,,2,African (or dark-skinned),aprikano,hateful,"Kung ayaw makisama ng mga {IDENTITY_P} na katulad mo, dapat lang silang magdusa.",ref_subs_clause_h,hateful,376,376,0,0
3.0,,,3,Badjao (Sea Gypsies),badjao,hateful,Dapat patayin na lang yung ganitong klase na {IDENTITY_P}.,threat_norm_h,hateful,112,112,0,0
,3.0,,3,Teduray,teduray,non-hateful,Tama na! Hindi na dapat pinapahirapan yung mga {IDENTITY_P}.,negate_neg_nh,non-hateful,435,435b,0,0
3.0,,,3,AIDS Patient,taong may aids ,hateful,"Walang {IDENTITY_P} na tulad satin, kaya nararapat lang na mamatay sila",ref_subs_clause_h,hateful,375,375,0,0
2.0,1.0,,2,Women,babae,hateful,Sobrang dami ng mga {IDENTITY_P} na sumisira sa gobyerno natin.,derog_dehum_h,hateful,60,60a,0,0
,3.0,,3,Indian,indiyano,non-hateful,Konti lang naman ang mga {IDENTITY_P} sa school namin.,ident_neutral_nh,non-hateful,497,497a,0,0
3.0,,,3,Deaf,bingi,hateful,"Syempre, hindi dapat kasama ang mga {IDENTITY_P} sa karapatang pantao.",negate_pos_h,hateful,406,406,0,0
,3.0,,3,AIDS Patient,taong may aids ,non-hateful,"Bakit mo nasasabi na ""sobrang nadidiri ka sa mga {IDENTITY_P}?",counter_quote_nh,non-hateful,533,533,0,0
3.0,,,3,AIDS Patient,taong may aids ,hateful,Natural lang sa isang {IDENTITY_S} ang maging nakakainis na gago.,profanity_h,hateful,259,259,0,0
3.0,,,3,Mixed-Race,mestiso,hateful,Walang mas masama kaysa sa isang {IDENTITY_S}.,derog_neg_emote_h,hateful,14,14,0,0
,3.0,,3,Mixed-Race,mestiso,non-hateful,"Hindi ayang tiisin ang mga post na gaya ng ""napakasuklam ng mga {IDENTITY_P}"" sa timeline ko.",counter_quote_nh,non-hateful,536,536,0,0
3.0,,,3,African (or dark-skinned),aprikano,hateful,Basura talaga ang mga {IDENTITY_P},derog_dehum_h,hateful,48,48,0,0
3.0,,,3,Roman Catholics,katoliko,hateful,Sobrang ayaw ko sa mga {IDENTITY_P}.,derog_neg_emote_h,hateful,3,3,0,0
3.0,,,3,Christian,kristiyano,hateful,"Grabe, sobrang nakakainis lahat ng mga {IDENTITY_P} sa bansang 'to!",profanity_h,hateful,255,255a,0,0
3.0,,,3,Deaf,bingi,hateful,"Kung galing sa {IDENTITY_S} yung idea, puro kalokohan lang 'yon.",profanity_h,hateful,253,253b,0,0
1.0,2.0,,2,Western,kano,non-hateful,Mas sasama ang mundo kung walang mga {IDENTITY_P} na katulad mo.,ident_pos_nh,non-hateful,531,531,0,0
